Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Manager_JobInvolvement,Manager_PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Average_Daily_Work_Hours,Average_Monthly_Hours,Annual_Total_Work_Hours,free_days,Overtime_Workers
45.0,No,Travel_Rarely,Research & Development,2,1,Technical Degree,Female,2,Healthcare Representative,Single,57680,5.0,23,8,1,9.0,4,6,0,3,3,4,3.0,4.0,2.0,6.9188122605363995,150.48416666666665,1812.7288122605366,18,false
38.0,No,Travel_Rarely,Research & Development,7,4,Life Sciences,Female,2,Research Director,Single,50420,3.0,16,8,1,19.0,4,3,2,2,3,3,4.0,3.0,3.0,9.70758620689655,211.14,2543.3875862068962,18,true
30.0,No,Travel_Rarely,Sales,13,3,Marketing,Female,2,Laboratory Technician,Single,57700,1.0,16,8,1,5.0,2,5,0,4,4,3,1.0,3.0,2.0,6.193869731800761,134.71666666666667,1622.7938697317993,19,false
32.0,No,Travel_Frequently,Sales,2,3,Marketing,Male,3,Laboratory Technician,Divorced,77560,0.0,21,8,0,9.0,3,8,0,7,3,4,4.0,4.0,4.0,5.700574712643678,123.9875,1493.5505747126435,32,false
30.0,No,Travel_Rarely,Research & Development,1,3,Medical,Female,3,Sales Executive,Divorced,103060,5.0,13,8,0,8.0,5,3,2,2,3,3,4.0,1.0,3.0,6.176398467432947,134.33666666666667,1618.2163984674323,21,false
30.0,No,Travel_Rarely,Sales,9,3,Medical,Male,2,Research Scientist,Single,39360,0.0,11,8,1,6.0,3,5,1,2,3,3,2.0,4.0,3.0,5.655249042145596,123.00166666666667,1481.675249042146,30,false
41.0,No,Travel_Frequently,Sales,10,2,Medical,Female,3,Manufacturing Director,Divorced,79450,4.0,12,8,1,21.0,6,7,7,7,2,3,4.0,1.0,2.0,6.70448275862069,145.8225,1756.574482758621,21,false
41.0,No,Travel_Rarely,Research & Development,10,4,Medical,Male,4,Research Scientist,Married,57430,2.0,12,8,3,7.0,2,5,1,4,4,3,3.0,1.0,3.0,7.363256704980846,160.15083333333334,1929.1732567049817,21,false
19.0,No,Travel_Rarely,Research & Development,1,3,Other,Female,5,Manufacturing Director,Single,152020,1.0,18,8,3,1.0,2,1,0,0,2,3,2.0,2.0,3.0,5.534482758620692,120.375,1450.0344827586214,35,false
40.0,No,Travel_Frequently,Research & Development,26,4,Medical,Male,2,Manufacturing Director,Divorced,54400,1.0,12,8,1,20.0,2,20,2,13,3,3,2.0,2.0,3.0,6.357011494252871,138.265,1665.537011494252,24,false
35.0,No,Travel_Rarely,Sales,8,1,Marketing,Female,3,Laboratory Technician,Married,37600,1.0,14,8,3,10.0,2,10,0,6,3,3,3.0,2.0,3.0,6.781072796934867,147.48833333333332,1776.6410727969353,22,false
53.0,No,Travel_Rarely,Sales,14,2,Life Sciences,Female,5,Manufacturing Director,Married,35170,2.0,12,8,1,13.0,1,7,4,5,2,3,2.0,3.0,1.0,9.810919540229886,213.38750000000002,2570.46091954023,26,true
45.0,No,Travel_Rarely,Sales,1,4,Technical Degree,Male,1,Research Scientist,Divorced,25800,8.0,17,8,3,20.0,3,17,0,15,3,3,2.0,2.0,3.0,6.085210727969351,132.35333333333332,1594.3252107279698,27,false
32.0,No,Travel_Frequently,Sales,2,2,Life Sciences,Female,1,Manufacturing Director,Single,21660,1.0,19,8,1,9.0,4,9,3,7,1,3,2.0,4.0,3.0,7.421417624521072,161.41583333333332,1944.411417624521,16,false
29.0,No,Non-Travel,Research & Development,10,4,Technical Degree,Male,3,Healthcare Representative,Married,58690,1.0,11,8,1,10.0,6,10,0,9,4,3,4.0,3.0,3.0,5.357547892720307,116.52666666666666,1403.6775478927204,31,false
51.0,No,Travel_Rarely,Research & Development,1,3,Other,Female,3,Research Director,Married,80080,2.0,15,8,1,10.0,4,1,0,0,3,3,2.0,3.0,3.0,6.673869731800768,145.15666666666667,1748.5538697318013,31,false
58.0,No,Travel_Rarely,Sales,3,3,Marketing,Female,1,Research Scientist,Married,52060,4.0,11,8,3,9.0,4,1,0,0,1,3,2.0,2.0,2.0,9.197203065134099,200.0391666666667,2409.667203065134,21,true
40.0,No,Travel_Rarely,Research & Development,11,2,Technical Degree,Male,4,Laboratory Technician,Married,52950,7.0,18,8,0,15.0,4,12,2,11,3,3,3.0,4.0,2.0,5.6621839080459795,123.15249999999999,1483.4921839080466,23,false
34.0,No,Travel_Frequently,Sales,24,4,Marketing,Male,2,Manufacturing Director,Married,164130,6.0,16,8,0,6.0,1,4,1,2,3,3,3.0,3.0,3.0,6.404291187739462,139.29333333333332,1677.924291187739,23,false
22.0,No,Travel_Rarely,Research & Development,3,3,Medical,Male,1,Laboratory Technician,Married,132690,1.0,25,8,1,2.0,2,2,2,2,3,4,3.0,4.0,3.0,6.774789272030652,147.35166666666666,1774.9947892720309,31,false
27.0,No,Non-Travel,Research & Development,3,3,Medical,Male,1,Healthcare Representative,Divorced,27830,6.0,16,8,1,6.0,2,2,2,2,4,3,4.0,2.0,1.0,5.705555555555556,124.09583333333335,1494.8555555555556,24,false
28.0,No,Travel_Rarely,Sales,4,4,Life Sciences,Male,2,Healthcare Representative,Married,54330,1.0,13,8,1,5.0,4,5,0,2,2,3,3.0,4.0,1.0,5.761455938697317,125.31166666666667,1509.501455938697,29,false
57.0,No,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,2,Manufacturing Director,Divorced,20130,3.0,14,8,1,12.0,5,5,1,4,3,3,3.0,4.0,1.0,9.949923371647508,216.41083333333333,2606.879923371647,23,true
27.0,No,Non-Travel,Research & Development,2,3,Life Sciences,Male,1,Manufacturing Director,Divorced,139660,1.0,19,8,0,1.0,1,1,0,1,3,3,3.0,3.0,2.0,10.051072796934868,218.61083333333332,2633.3810727969353,13,true
50.0,No,Travel_Rarely,Research & Development,4,3,Life Sciences,Female,2,Manufacturing Director,Single,43740,3.0,15,8,1,21.0,5,5,4,4,4,3,3.0,2.0,3.0,5.7568582375478945,125.21166666666666,1508.2968582375483,21,false
41.0,No,Travel_Rarely,Sales,7,4,Marketing,Male,4,Laboratory Technician,Divorced,68420,4.0,12,8,1,13.0,3,9,1,8,3,3,1.0,3.0,3.0,5.568160919540232,121.1075,1458.858160919541,26,false
30.0,No,Travel_Rarely,Human Resources,1,4,Human Resources,Female,1,Manager,Married,174260,2.0,12,8,1,12.0,0,10,7,4,2,3,2.0,4.0,3.0,6.230421455938697,135.51166666666666,1632.3704214559386,25,false
38.0,No,Travel_Rarely,Sales,1,1,Medical,Male,2,Laboratory Technician,Single,176030,4.0,16,8,0,12.0,0,8,0,7,2,3,1.0,4.0,4.0,5.4650957854406155,118.86583333333333,1431.855095785441,34,false
32.0,No,Travel_Rarely,Research & Development,20,3,Medical,Female,1,Manufacturing Director,Single,45810,3.0,14,8,1,8.0,3,5,1,4,3,3,3.0,3.0,3.0,6.114712643678162,132.995,1602.0547126436784,30,false
27.0,No,Travel_Rarely,Research & Development,5,4,Medical,Male,2,Healthcare Representative,Married,47350,0.0,13,8,0,6.0,2,5,1,1,3,3,3.0,2.0,2.0,8.13088122605364,176.84666666666666,2130.290881226054,23,true
19.0,Yes,Travel_Frequently,Research & Development,10,2,Life Sciences,Male,2,Healthcare Representative,Single,41870,0.0,22,8,1,1.0,4,0,0,0,3,4,3.0,1.0,4.0,6.799157088122604,147.88166666666666,1781.3791570881224,24,false
36.0,No,Travel_Frequently,Sales,25,3,Marketing,Female,2,Research Director,Single,55050,4.0,21,8,2,13.0,3,8,7,2,3,4,4.0,2.0,2.0,6.697318007662833,145.66666666666666,1754.6973180076625,24,false
30.0,No,Non-Travel,Sales,1,3,Medical,Female,1,Sales Executive,Divorced,54700,1.0,18,8,1,12.0,2,12,6,10,3,3,3.0,1.0,3.0,6.042720306513407,131.42916666666667,1583.1927203065127,28,false
45.0,No,Travel_Rarely,Research & Development,24,2,Medical,Male,2,Sales Executive,Divorced,54760,4.0,13,8,1,9.0,3,5,0,3,3,3,3.0,1.0,4.0,7.193295019157091,156.45416666666668,1884.643295019158,30,false
56.0,No,Travel_Rarely,Research & Development,4,3,Life Sciences,Male,4,Manager,Divorced,25870,4.0,12,8,0,19.0,2,2,2,2,2,3,3.0,1.0,3.0,7.409080459770119,161.1475,1941.1790804597713,28,false
33.0,No,Travel_Rarely,Research & Development,2,2,Medical,Male,1,Sales Executive,Single,24400,0.0,18,8,3,4.0,4,3,0,2,3,3,3.0,4.0,4.0,6.215095785440613,135.1783333333333,1628.3550957854404,23,false
19.0,Yes,Travel_Rarely,Research & Development,8,2,Life Sciences,Male,2,Sales Executive,Single,159720,1.0,21,8,0,1.0,2,1,1,0,3,4,2.0,4.0,2.0,6.303908045977011,137.10999999999999,1651.623908045977,33,false
46.0,No,Travel_Rarely,Research & Development,10,3,Technical Degree,Female,2,Laboratory Technician,Divorced,153790,1.0,12,8,0,24.0,1,24,15,7,1,3,2.0,1.0,3.0,6.42747126436782,139.7975,1683.9974712643689,17,false
38.0,No,Travel_Rarely,Sales,4,4,Life Sciences,Male,1,Manufacturing Director,Single,70820,1.0,14,8,0,2.0,3,2,2,1,4,3,3.0,4.0,3.0,6.968199233716479,151.55833333333334,1825.6681992337176,31,false
31.0,No,Travel_Rarely,Sales,2,5,Life Sciences,Male,2,Sales Representative,Married,27280,8.0,11,8,0,7.0,3,4,0,2,4,3,3.0,4.0,3.0,9.771609195402304,212.5325,2560.1616091954033,16,true
34.0,No,Travel_Rarely,Sales,9,3,Marketing,Female,2,Manager,Single,53680,2.0,14,8,1,9.0,2,3,1,2,3,3,4.0,2.0,3.0,5.408620689655174,117.6375,1417.0586206896555,33,false
41.0,Yes,Travel_Rarely,Research & Development,18,4,Life Sciences,Male,5,Laboratory Technician,Single,53470,1.0,24,8,1,4.0,1,4,0,2,3,4,2.0,2.0,2.0,9.116896551724139,198.29250000000002,2388.6268965517243,26,true
50.0,No,Travel_Rarely,Sales,19,4,Marketing,Male,3,Sales Executive,Married,31950,2.0,11,8,0,5.0,4,3,0,2,2,3,3.0,3.0,2.0,5.969885057471266,129.845,1564.1098850574715,31,false
53.0,No,Travel_Rarely,Sales,1,2,Life Sciences,Male,1,Manager,Divorced,39890,1.0,13,8,0,5.0,2,4,1,3,3,3,4.0,1.0,3.0,5.562873563218392,120.9925,1457.4728735632186,23,false
33.0,No,Travel_Rarely,Research & Development,4,3,Life Sciences,Male,1,Human Resources,Married,33060,1.0,11,8,3,8.0,6,8,1,6,1,3,4.0,2.0,3.0,6.942298850574716,150.995,1818.8822988505754,20,false
40.0,No,Travel_Rarely,Research & Development,11,3,Life Sciences,Female,2,Sales Executive,Married,70050,1.0,20,8,2,21.0,2,20,9,9,3,4,4.0,3.0,3.0,5.6057088122605405,121.92416666666668,1468.6957088122615,25,false
55.0,No,Travel_Rarely,Research & Development,6,1,Life Sciences,Female,2,Laboratory Technician,Single,26550,8.0,17,8,0,36.0,0,24,2,15,2,3,3.0,2.0,3.0,5.5637547892720285,121.01166666666666,1457.7037547892714,22,false
34.0,No,Travel_Frequently,Human Resources,7,4,Other,Female,1,Research Scientist,Married,13930,1.0,11,8,2,10.0,4,10,1,9,4,3,4.0,3.0,2.0,6.121264367816093,133.13750000000002,1603.7712643678165,26,false
51.0,No,Travel_Rarely,Human Resources,4,2,Human Resources,Male,2,Sales Representative,Single,25700,3.0,18,8,0,21.0,2,7,1,0,3,3,4.0,2.0,3.0,6.607892720306514,143.72166666666666,1731.2678927203067,28,false
52.0,No,Travel_Rarely,Research & Development,2,4,Medical,Female,2,Sales Representative,Married,35370,0.0,11,8,1,34.0,3,33,11,9,3,3,3.0,3.0,3.0,5.46544061302682,118.87333333333333,1431.945440613027,34,false
27.0,No,Travel_Rarely,Sales,15,3,Marketing,Male,1,Research Scientist,Single,39860,1.0,12,8,2,7.0,3,7,0,3,3,3,4.0,2.0,2.0,6.741915708812262,146.63666666666666,1766.3819157088126,26,false
35.0,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,2,Research Director,Married,108830,3.0,12,8,0,8.0,3,1,0,1,4,3,2.0,3.0,3.0,8.343601532567046,181.47333333333333,2186.023601532566,19,true
43.0,No,Non-Travel,Research & Development,6,2,Medical,Male,1,Healthcare Representative,Divorced,20280,4.0,20,8,1,7.0,2,5,2,2,2,4,4.0,3.0,4.0,7.099846743295022,154.42166666666665,1860.159846743296,30,false
45.0,No,Non-Travel,Research & Development,9,2,Medical,Female,1,Sales Executive,Married,95250,9.0,19,8,0,22.0,3,20,11,8,3,3,1.0,4.0,3.0,5.581417624521075,121.39583333333333,1462.3314176245215,28,false
37.0,No,Travel_Rarely,Research & Development,7,3,Life Sciences,Female,1,Research Scientist,Married,29290,1.0,12,8,0,8.0,2,8,1,7,1,3,2.0,1.0,2.0,9.3203448275862,202.7175,2441.9303448275846,20,true
35.0,No,Travel_Frequently,Research & Development,1,3,Other,Male,2,Research Director,Single,22750,5.0,13,8,0,10.0,2,6,1,2,4,3,2.0,2.0,3.0,5.595172413793103,121.695,1465.9351724137928,21,false
42.0,No,Non-Travel,Research & Development,1,1,Technical Degree,Male,2,Sales Executive,Divorced,78790,2.0,11,8,1,11.0,2,5,0,2,3,3,3.0,3.0,3.0,5.849386973180079,127.22416666666668,1532.5393869731806,22,false
38.0,No,Travel_Rarely,Sales,8,2,Marketing,Male,5,Research Scientist,Married,49300,9.0,14,8,0,14.0,0,1,0,0,3,3,4.0,3.0,3.0,5.670574712643679,123.335,1485.690574712644,26,false
38.0,No,Travel_Rarely,Human Resources,25,1,Human Resources,Female,1,Manufacturing Director,Married,78470,3.0,14,8,1,9.0,3,7,1,7,4,3,4.0,4.0,1.0,6.537432950191573,142.18916666666667,1712.8074329501922,27,false
27.0,No,Travel_Frequently,Research & Development,13,4,Medical,Male,1,Manager,Married,44010,5.0,13,8,0,6.0,4,2,2,0,2,3,3.0,1.0,3.0,5.984636015325668,130.16583333333332,1567.974636015325,21,false
49.0,No,Non-Travel,Research & Development,23,1,Other,Female,2,Sales Executive,Divorced,92410,1.0,19,8,1,7.0,5,7,1,7,3,3,4.0,4.0,3.0,9.064827586206905,197.16,2374.9848275862087,14,true
34.0,No,Travel_Frequently,Research & Development,7,2,Medical,Male,4,Sales Representative,Divorced,29740,1.0,23,8,0,5.0,2,5,2,0,3,4,4.0,3.0,4.0,9.595900383141757,208.71083333333334,2514.12590038314,23,true
40.0,No,Travel_Rarely,Research & Development,23,3,Medical,Female,1,Laboratory Technician,Married,45020,8.0,12,8,2,15.0,0,7,3,7,2,3,3.0,4.0,4.0,9.790536398467433,212.94416666666666,2565.1205363984673,15,true
38.0,Yes,Travel_Rarely,Sales,6,4,Life Sciences,Female,3,Research Scientist,Married,107480,7.0,15,8,0,17.0,3,1,0,0,3,3,2.0,1.0,3.0,7.351647509578544,159.89833333333334,1926.1316475095784,32,false
29.0,Yes,Travel_Rarely,Sales,10,2,Life Sciences,Female,2,Research Scientist,Married,15550,1.0,19,8,2,10.0,2,10,1,9,3,3,2.0,4.0,2.0,5.823409961685826,126.65916666666668,1525.7334099616864,34,false
22.0,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,4,Healthcare Representative,Divorced,129360,1.0,11,8,2,4.0,3,4,2,2,3,3,4.0,2.0,2.0,7.467701149425291,162.42249999999999,1956.537701149426,32,false
36.0,No,Travel_Frequently,Research & Development,1,3,Life Sciences,Female,2,Laboratory Technician,Single,23050,1.0,17,8,0,8.0,3,8,1,7,3,3,2.0,4.0,3.0,6.981724137931034,151.8525,1829.211724137931,18,false
40.0,No,Non-Travel,Research & Development,28,2,Life Sciences,Male,1,Manufacturing Director,Married,167040,9.0,22,8,0,5.0,2,3,0,2,4,4,4.0,4.0,1.0,5.377662835249041,116.96416666666666,1408.9476628352488,31,false
46.0,No,Travel_Rarely,Research & Development,25,1,Medical,Male,5,Research Scientist,Divorced,34330,7.0,18,8,0,17.0,3,4,0,3,3,3,4.0,1.0,3.0,5.365402298850576,116.69749999999999,1405.7354022988509,29,false
32.0,Yes,Travel_Rarely,Research & Development,5,3,Medical,Male,1,Healthcare Representative,Married,34770,1.0,11,8,0,14.0,2,14,9,8,4,3,4.0,4.0,2.0,6.871226053639845,149.44916666666668,1800.2612260536393,31,false
30.0,No,Non-Travel,Research & Development,17,4,Life Sciences,Male,2,Healthcare Representative,Single,64300,1.0,12,8,1,12.0,2,11,5,8,2,3,3.0,3.0,3.0,7.261226053639849,157.93166666666667,1902.4412260536403,23,false
27.0,No,Travel_Frequently,Research & Development,18,2,Medical,Female,1,Laboratory Technician,Single,65160,1.0,19,8,1,7.0,4,7,0,7,3,3,4.0,3.0,3.0,5.578927203065132,121.34166666666665,1461.6789272030646,26,false
51.0,No,Travel_Rarely,Research & Development,2,1,Medical,Female,1,Manufacturing Director,Married,39070,5.0,13,8,0,16.0,2,10,4,7,3,3,2.0,2.0,1.0,5.9963218390804585,130.42,1571.0363218390803,28,false
30.0,Yes,Travel_Rarely,Research & Development,10,4,Life Sciences,Female,2,Research Scientist,Single,55620,5.0,13,8,0,8.0,3,5,0,4,2,3,4.0,1.0,3.0,7.582107279693491,164.91083333333333,1986.5121072796946,28,false
41.0,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,2,Human Resources,Single,68830,3.0,19,8,2,16.0,3,1,0,0,2,3,4.0,4.0,3.0,8.453754789272034,183.86916666666664,2214.8837547892726,18,true
30.0,Yes,Travel_Frequently,Sales,3,2,Medical,Male,2,Healthcare Representative,Single,28620,5.0,14,8,0,9.0,2,6,0,1,2,3,3.0,1.0,2.0,6.161800766283523,134.01916666666668,1614.391800766283,31,false
29.0,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,1,Sales Executive,Single,49780,0.0,13,8,0,7.0,3,6,1,5,2,3,3.0,3.0,2.0,7.1282758620689695,155.04,1867.6082758620698,23,false
45.0,No,Non-Travel,Research & Development,2,3,Medical,Female,2,Research Scientist,Single,103680,6.0,12,8,2,23.0,2,19,12,8,3,3,4.0,4.0,3.0,5.950153256704984,129.41583333333332,1558.9401532567056,26,false
54.0,No,Travel_Rarely,Sales,8,2,Marketing,Female,2,Laboratory Technician,Married,61340,2.0,19,8,0,16.0,2,6,0,5,2,3,4.0,1.0,3.0,5.967969348658995,129.8033333333333,1563.6079693486568,18,false
36.0,No,Travel_Rarely,Research & Development,16,4,Life Sciences,Male,1,Healthcare Representative,Single,67350,8.0,25,8,2,16.0,3,13,3,7,2,4,4.0,2.0,4.0,7.038237547892721,153.08166666666668,1844.018237547893,19,false
33.0,No,Travel_Rarely,Sales,9,1,Other,Female,3,Sales Executive,Married,32950,6.0,22,8,2,7.0,2,3,1,1,3,4,3.0,2.0,3.0,6.949195402298851,151.145,1820.6891954022988,18,false
37.0,No,Travel_Frequently,Sales,2,4,Life Sciences,Male,2,Laboratory Technician,Divorced,52380,1.0,15,8,1,10.0,5,10,0,7,3,3,2.0,4.0,3.0,9.565402298850575,208.0475,2506.1354022988507,14,true
38.0,No,Travel_Rarely,Research & Development,1,2,Medical,Male,4,Laboratory Technician,Divorced,64720,0.0,12,8,0,17.0,4,16,5,13,3,3,1.0,3.0,2.0,6.31153256704981,137.27583333333334,1653.6215325670503,23,false
31.0,No,Non-Travel,Sales,4,1,Medical,Female,3,Research Scientist,Married,96100,0.0,11,8,1,6.0,2,5,1,4,2,3,3.0,3.0,3.0,5.28406130268199,114.92833333333334,1384.4240613026814,31,false
59.0,No,Travel_Rarely,Research & Development,5,3,Life Sciences,Female,3,Manager,Married,198330,3.0,13,8,0,7.0,2,1,0,0,3,3,3.0,4.0,3.0,5.479616858237549,119.18166666666667,1435.6596168582378,29,false
37.0,No,Travel_Frequently,Sales,2,3,Marketing,Female,2,Laboratory Technician,Divorced,97560,4.0,19,8,0,13.0,2,9,5,8,3,3,1.0,4.0,3.0,6.318429118773948,137.42583333333334,1655.4284291187744,26,false
29.0,No,Travel_Frequently,Sales,15,4,Medical,Female,1,Sales Executive,Married,49680,1.0,19,8,3,11.0,4,11,4,1,3,3,2.0,4.0,3.0,5.7444061302681995,124.94083333333333,1505.034406130268,23,false
35.0,No,Travel_Frequently,Research & Development,19,3,Life Sciences,Female,1,Sales Executive,Single,21450,1.0,13,8,0,10.0,6,10,0,8,2,3,3.0,3.0,4.0,5.359808429118775,116.57583333333334,1404.2698084291192,29,false
29.0,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,Female,1,Research Scientist,Single,21800,1.0,21,8,0,4.0,2,4,0,1,3,4,3.0,4.0,2.0,7.697777777777775,167.42666666666668,2016.8177777777769,22,false
52.0,No,Travel_Rarely,Research & Development,1,2,Medical,Female,4,Manager,Single,83460,7.0,14,8,0,6.0,5,2,2,2,3,3,3.0,4.0,2.0,6.868544061302676,149.39083333333335,1799.558544061301,19,false
42.0,No,Travel_Rarely,Research & Development,7,4,Life Sciences,Female,2,Sales Executive,Married,34450,1.0,11,8,2,22.0,2,22,11,15,3,3,3.0,4.0,3.0,5.562681992337164,120.98833333333334,1457.4226819923372,34,false
59.0,No,Travel_Rarely,Research & Development,4,4,Technical Degree,Male,1,Healthcare Representative,Married,27600,8.0,11,8,0,7.0,3,2,2,2,4,3,2.0,3.0,2.0,5.903793103448277,128.4075,1546.7937931034487,31,false
50.0,No,Travel_Rarely,Research & Development,11,2,Life Sciences,Male,2,Sales Executive,Divorced,62940,3.0,23,8,1,32.0,2,7,0,6,4,4,4.0,4.0,2.0,6.883026819923368,149.70583333333335,1803.3530268199224,29,false
33.0,Yes,Travel_Rarely,Sales,11,4,Marketing,Male,1,Research Scientist,Married,71400,5.0,21,8,0,8.0,2,5,0,4,2,4,3.0,4.0,1.0,9.744061302681994,211.9333333333333,2552.9440613026823,28,true
43.0,No,Travel_Rarely,Sales,1,3,Marketing,Female,2,Manufacturing Director,Married,29320,5.0,24,8,0,22.0,3,17,1,9,3,4,4.0,4.0,3.0,8.413793103448278,183.0,2204.413793103449,24,true
33.0,Yes,Travel_Rarely,Sales,1,3,Life Sciences,Male,2,Manager,Married,51470,7.0,11,8,0,13.0,2,9,1,7,3,3,1.0,1.0,4.0,6.254176245210727,136.02833333333334,1638.5941762452105,31,false
52.0,No,Non-Travel,Research & Development,2,3,Technical Degree,Male,1,Sales Executive,Single,45070,1.0,14,8,0,33.0,3,33,15,12,2,3,1.0,3.0,4.0,8.234980842911883,179.11083333333332,2157.564980842913,17,true
32.0,No,Travel_Rarely,Human Resources,13,4,Life Sciences,Female,3,Manufacturing Director,Married,85640,2.0,16,8,1,6.0,2,4,1,2,2,3,3.0,2.0,3.0,7.306666666666658,158.92,1914.3466666666643,24,false
32.0,Yes,Travel_Rarely,Sales,23,1,Life Sciences,Male,3,Healthcare Representative,Single,24680,0.0,11,8,0,4.0,2,3,1,2,3,3,4.0,3.0,1.0,9.357318007662835,203.52166666666668,2451.6173180076626,21,true
39.0,No,Travel_Rarely,Sales,26,4,Life Sciences,Male,2,Research Director,Divorced,81610,7.0,12,8,1,7.0,2,3,1,2,4,3,3.0,3.0,3.0,5.804482758620687,126.2475,1520.77448275862,21,false
32.0,No,Non-Travel,Sales,2,4,Marketing,Male,4,Research Scientist,Married,21090,0.0,13,8,1,4.0,3,3,2,2,2,3,3.0,4.0,3.0,5.341762452107277,116.18333333333334,1399.5417624521067,34,false
41.0,No,Travel_Rarely,Sales,29,3,Life Sciences,Female,2,Laboratory Technician,Divorced,52940,2.0,15,8,0,17.0,3,1,0,0,2,3,3.0,1.0,2.0,5.709233716475094,124.17583333333334,1495.8192337164746,18,false
40.0,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,1,Manufacturing Director,Divorced,27180,4.4,14,8,1,9.0,4,9,4,7,2,3,1.0,4.0,3.0,6.748888888888896,146.78833333333333,1768.2088888888907,23,false
45.0,No,Travel_Rarely,Research & Development,18,1,Life Sciences,Female,2,Sales Representative,Married,58110,0.0,14,8,0,25.0,4,24,1,7,2,3,3.0,4.0,3.0,6.134559386973178,133.42666666666665,1607.2545593869727,30,false
31.0,No,Travel_Frequently,Research & Development,7,4,Medical,Male,1,Research Scientist,Divorced,24370,9.0,14,8,1,9.0,3,2,2,2,4,3,2.0,3.0,3.0,6.738927203065136,146.57166666666666,1765.5989272030654,20,false
33.0,No,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,1,Sales Executive,Married,27660,1.0,12,8,1,2.0,2,2,0,2,3,3,3.0,4.0,2.0,5.8957088122605334,128.23166666666665,1544.67570881226,34,false
34.0,No,Travel_Rarely,Research & Development,26,3,Other,Female,1,Sales Executive,Married,190380,6.0,13,8,0,13.0,3,11,5,9,2,3,4.0,1.0,3.0,5.579157088122609,121.34666666666668,1461.7391570881236,34,false
37.0,No,Travel_Rarely,Research & Development,22,5,Medical,Female,2,Manufacturing Director,Married,30550,2.0,14,8,3,17.0,3,3,0,2,3,3,3.0,1.0,2.0,7.114674329501918,154.74416666666667,1864.0446743295024,17,false
